review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes
EV1708,Survey,EV Scooter,TVS iQube,North,4/21/2024,3,"Interior quality feels cheap for the price point, needs improvement.",Design & Aesthetics
EV1709,Customer Support,EV Car,Tesla Model 3,Central,6/30/2024,4,"The companion app keeps crashing, needs urgent software updates. Handling and stability at high speed feels very confident and safe.","Software & Connectivity, Performance & Ride Quality"
EV1710,Customer Support,EV Scooter,TVS iQube,West,3/10/2024,5,"LED lighting and digital dashboard give it a premium, modern look.",Design & Aesthetics
EV1711,Marketplace Review,EV Car,Hyundai Kona,South,5/4/2024,4,"Customer support over phone is helpful and resolves issues quickly. Noise levels are impressively low, riding experience is very smooth and quiet.","Service & After-Sales, Performance & Ride Quality"
EV1712,Social Media,EV Car,Tesla Model 3,Central,2/29/2024,4,"Public chargers are often broken or occupied, need more charging stations urgently.",Charging Infrastructure
EV1713,Customer Support,EV Scooter,Hero Vida V1,West,11/20/2024,3,Customer support over phone is helpful and resolves issues quickly.,Service & After-Sales
EV1714,Marketplace Review,EV Scooter,Ather 450X,Central,5/24/2025,4,"Smart key and app based lock features work flawlessly, very convenient.",Software & Connectivity
EV1715,Social Media,EV Car,BYD Atto 3,East,7/17/2024,4,"Range drops badly in winter, I lost almost 30% range in cold weather.",Range Anxiety
EV1716,Survey,EV Car,Mahindra XUV400,South,2/28/2025,5,The design looks futuristic and attracts a lot of attention on the road.,Design & Aesthetics
EV1717,Social Media,EV Scooter,TVS iQube,North,7/25/2024,4,"After sales support has been excellent, quick response and doorstep service.",Service & After-Sales
EV1718,Customer Support,EV Car,Hyundai Kona,Central,11/27/2024,4,"AC usage kills the range, on hot days I barely get half the claimed distance. Highway charging stops are rare, long distance travel is a nightmare. Acceleration is smooth and instant torque makes overtaking effortless.","Range Anxiety, Charging Infrastructure, Performance & Ride Quality"
EV1719,Customer Support,EV Car,MG ZS EV,East,5/5/2025,3,Software glitches caused the dashboard to freeze twice in a month. I'm always worried about running out of charge before reaching my destination.,"Software & Connectivity, Range Anxiety"
EV1720,Marketplace Review,EV Scooter,Ather 450X,Central,12/9/2024,4,"Smart key and app based lock features work flawlessly, very convenient.",Software & Connectivity
EV1721,Survey,EV Scooter,Hero Vida V1,Central,11/2/2024,5,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Acceleration is smooth and instant torque makes overtaking effortless.","Environmental Impact, Performance & Ride Quality"
EV1722,Customer Support,EV Car,BYD Atto 3,East,3/8/2024,4,"Worried about battery degradation and replacement cost after warranty ends. After sales support has been excellent, quick response and doorstep service.","Battery Life & Degradation, Service & After-Sales"
EV1723,Social Media,EV Scooter,Hero Vida V1,Central,2/2/2025,5,Battery performance is stable even after two years of heavy usage.,Battery Life & Degradation
EV1724,Customer Support,EV Car,Hyundai Kona,North,10/5/2024,3,The design looks futuristic and attracts a lot of attention on the road.,Design & Aesthetics
EV1725,Customer Support,EV Scooter,Ather 450X,West,11/5/2024,3,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Read reports about battery fires, safety is my biggest concern before buying.","Price & Subsidy, Safety Features"
EV1726,Survey,EV Car,Hyundai Kona,South,4/4/2024,4,Navigation system integrated with range prediction is genuinely useful.,Software & Connectivity
EV1727,Social Media,EV Car,Mahindra XUV400,South,12/14/2024,4,Touchscreen infotainment system lags and is not very intuitive to use. The vehicle has good crash test ratings which reassured my purchase decision.,"Software & Connectivity, Safety Features"
EV1728,Social Media,EV Car,Tata Nexon EV,South,2/7/2024,5,"Bluetooth connectivity drops frequently while riding, very frustrating.",Software & Connectivity
EV1729,Customer Support,EV Car,Tata Nexon EV,North,3/30/2024,4,"Acceleration is smooth and instant torque makes overtaking effortless. The companion app keeps crashing, needs urgent software updates.","Performance & Ride Quality, Software & Connectivity"
EV1730,Customer Support,EV Scooter,Ola S1,South,11/24/2024,2,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV1731,Customer Support,EV Scooter,TVS iQube,West,4/30/2024,4,"There are very few authorized service centers, had to travel 120 km for repair.",Service & After-Sales
EV1732,Survey,EV Scooter,Ola S1,Central,6/10/2025,4,Fast charging network needs serious expansion on highways.,Charging Infrastructure
EV1733,Customer Support,EV Scooter,Ampere Magnus,East,5/24/2024,4,Customer support over phone is helpful and resolves issues quickly.,Service & After-Sales
EV1734,Survey,EV Car,MG ZS EV,East,12/12/2024,2,Emergency braking and collision alert systems work really well in traffic.,Safety Features
EV1735,Survey,EV Car,MG ZS EV,West,2/21/2024,4,"Highway charging stops are rare, long distance travel is a nightmare.",Charging Infrastructure
EV1736,Marketplace Review,EV Car,Tata Nexon EV,West,7/2/2024,5,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Touchscreen infotainment system lags and is not very intuitive to use.","Environmental Impact, Software & Connectivity"
EV1737,Social Media,EV Scooter,TVS iQube,Central,3/21/2024,3,"The companion app keeps crashing, needs urgent software updates. No proper information on how battery degrades over time, company should be transparent.","Software & Connectivity, Battery Life & Degradation"
EV1738,Marketplace Review,EV Scooter,Ola S1,East,4/21/2025,4,"Over the air software updates are a great feature, keeps improving over time.",Software & Connectivity
EV1739,Customer Support,EV Car,MG ZS EV,East,2/5/2025,4,"Battery replacement cost is almost half the price of the vehicle, very concerning. Build quality feels premium and the ride is extremely comfortable. Advanced safety features like ABS and traction control give peace of mind.","Battery Life & Degradation, Performance & Ride Quality, Safety Features"
EV1740,Survey,EV Car,Mahindra XUV400,East,5/5/2025,4,"Smart key and app based lock features work flawlessly, very convenient.",Software & Connectivity
EV1741,Customer Support,EV Car,Hyundai Kona,Central,5/10/2024,4,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
EV1742,Survey,EV Scooter,Hero Vida V1,East,3/13/2024,4,Customer support over phone is helpful and resolves issues quickly.,Service & After-Sales
EV1743,Marketplace Review,EV Scooter,Bajaj Chetak,South,9/6/2024,4,"Read reports about battery fires, safety is my biggest concern before buying.",Safety Features
EV1744,Survey,EV Scooter,Bajaj Chetak,East,8/1/2024,3,Contributing to a cleaner city is a big motivation behind going electric.,Environmental Impact
EV1745,Customer Support,EV Scooter,Ampere Magnus,Central,8/29/2024,5,"No proper information on how battery degrades over time, company should be transparent. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.","Battery Life & Degradation, Charging Infrastructure"
EV1746,Marketplace Review,EV Car,BYD Atto 3,East,4/9/2024,4,"Over the air software updates are a great feature, keeps improving over time.",Software & Connectivity
EV1747,Survey,EV Scooter,Bajaj Chetak,Central,4/21/2024,4,"Concerned about environmental impact of battery disposal and recycling. Storage space under the seat is very limited, not practical for daily use.","Environmental Impact, Design & Aesthetics"
EV1748,Social Media,EV Car,Tata Nexon EV,South,1/1/2024,4,"No proper information on how battery degrades over time, company should be transparent.",Battery Life & Degradation
EV1749,Customer Support,EV Car,Mahindra XUV400,West,4/2/2025,3,Price after subsidy is still higher than a comparable petrol scooter.,Price & Subsidy
EV1750,Customer Support,EV Scooter,TVS iQube,West,12/18/2024,4,"Highway charging stops are rare, long distance travel is a nightmare. I'm always worried about running out of charge before reaching my destination.","Charging Infrastructure, Range Anxiety"
EV1751,Customer Support,EV Scooter,Ola S1,Central,2/24/2024,5,"AC usage kills the range, on hot days I barely get half the claimed distance.",Range Anxiety
EV1752,Survey,EV Car,Hyundai Kona,South,3/18/2025,4,Contributing to a cleaner city is a big motivation behind going electric.,Environmental Impact
EV1753,Marketplace Review,EV Scooter,Hero Vida V1,West,1/25/2025,4,Compact size makes it easy to park and maneuver in city traffic.,Design & Aesthetics
EV1754,Social Media,EV Car,Tesla Model 3,West,5/22/2024,4,Insurance premium for EV is surprisingly high compared to petrol vehicles. The vehicle has good crash test ratings which reassured my purchase decision.,"Price & Subsidy, Safety Features"
EV1755,Customer Support,EV Scooter,Ather 450X,South,5/17/2024,3,"Range drops badly in winter, I lost almost 30% range in cold weather.",Range Anxiety
EV1756,Marketplace Review,EV Car,MG ZS EV,West,5/19/2024,4,Home charging setup was expensive and took weeks to install.,Charging Infrastructure
EV1757,Marketplace Review,EV Scooter,Bajaj Chetak,Central,7/3/2024,4,Navigation system integrated with range prediction is genuinely useful.,Software & Connectivity
EV1758,Marketplace Review,EV Scooter,Ampere Magnus,West,12/29/2024,3,Total cost of ownership is great once you factor in low maintenance and fuel savings.,Price & Subsidy
EV1759,Survey,EV Scooter,Ampere Magnus,Central,5/25/2025,3,EV subsidy scheme in my state got delayed and the discount amount reduced suddenly.,Price & Subsidy
EV1760,Customer Support,EV Scooter,Ampere Magnus,North,2/8/2024,2,"Concerned about environmental impact of battery disposal and recycling. The companion app keeps crashing, needs urgent software updates.","Environmental Impact, Software & Connectivity"
EV1761,Survey,EV Scooter,Hero Vida V1,South,6/23/2025,3,"Spare parts availability is a major issue, waited a month for a replacement part.",Service & After-Sales
EV1762,Survey,EV Car,BYD Atto 3,South,4/28/2025,4,"Charging takes too long, almost 6 hours for a full charge at home.",Charging Infrastructure
EV1763,Survey,EV Car,Hyundai Kona,West,4/9/2025,4,"Emergency braking and collision alert systems work really well in traffic. Touchscreen infotainment system lags and is not very intuitive to use. Braking system feels sharp and responsive, regenerative braking works well.","Safety Features, Software & Connectivity, Performance & Ride Quality"
EV1764,Survey,EV Scooter,Ather 450X,Central,11/7/2024,5,"Switching to EV feels good knowing I'm reducing my carbon footprint. Waiting time for service appointment is too long, more service centers needed.","Environmental Impact, Service & After-Sales"
EV1765,Social Media,EV Scooter,Ampere Magnus,Central,2/22/2024,4,"Had a great experience with the service team, they explained everything clearly.",Service & After-Sales
EV1766,Marketplace Review,EV Car,Hyundai Kona,North,5/9/2024,4,Advanced safety features like ABS and traction control give peace of mind.,Safety Features
