review_id,product_type,brand,rating,feedback_text,bert_topic,bert_topic_label,bert_topic_confidence
EV1677,EV Car,Mahindra XUV400,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV1678,EV Car,MG ZS EV,5,Stability control on wet roads is impressive and inspires confidence.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV1679,EV Car,Tata Nexon EV,5,Build quality feels premium and the ride is extremely comfortable.,18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",0.010276747182332518
EV1680,EV Scooter,Hero Vida V1,5,Top speed is decent for city use but not enough for highway cruising.,15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",0.0009554333273155409
EV1681,EV Scooter,Ather 450X,3,"LED lighting and digital dashboard give it a premium, modern look.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.048387412521874694
EV1682,EV Car,BYD Atto 3,4,"Handling and stability at high speed feels very confident and safe. Build materials feel sturdy but the design is a bit too plain compared to rivals. Battery replacement cost is almost half the price of the vehicle, very concerning.",2,"Topic 2: makes, high, size makes, park, easy, maneuver",1.0
EV1683,EV Car,Mahindra XUV400,4,Loved the color options and the overall styling of the vehicle.,24,"Topic 24: braking, braking feels, braking works, responsive, regenerative braking, responsive regenerative",0.03308321442675546
EV1684,EV Scooter,Bajaj Chetak,5,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
EV1685,EV Car,MG ZS EV,4,"Loved the color options and the overall styling of the vehicle. Worried about battery degradation and replacement cost after warranty ends. Heard about a thermal runaway incident, this has shaken my trust in EV safety.",21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",0.03346902961415518
EV1686,EV Car,MG ZS EV,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.19842095353066858
EV1687,EV Scooter,TVS iQube,4,Total cost of ownership is great once you factor in low maintenance and fuel savings. Home charging setup was expensive and took weeks to install.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV1688,EV Car,BYD Atto 3,4,Zero tailpipe emissions is the main reason I chose an electric vehicle.,19,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose",1.0
EV1689,EV Car,Tesla Model 3,4,"Over the air software updates are a great feature, keeps improving over time.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV1690,EV Scooter,Hero Vida V1,3,"Bluetooth connectivity drops frequently while riding, very frustrating.",11,"Topic 11: home, bluetooth, riding frustrating, connectivity, bluetooth connectivity, drops frequently",1.0
EV1691,EV Car,MG ZS EV,4,Loved the color options and the overall styling of the vehicle. For daily commute the range is fine but long trips are stressful because of low range.,1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",0.03331426094992029
EV1692,EV Car,Tesla Model 3,4,"Battery replacement cost is almost half the price of the vehicle, very concerning.",10,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning",1.0
EV1693,EV Scooter,Hero Vida V1,4,"LED lighting and digital dashboard give it a premium, modern look. Switching to EV feels good knowing I'm reducing my carbon footprint.",7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",0.04831868929158438
EV1694,EV Scooter,Hero Vida V1,3,"Range drops badly in winter, I lost almost 30% range in cold weather.",23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",1.0
EV1695,EV Scooter,Bajaj Chetak,3,Stability control on wet roads is impressive and inspires confidence. The design looks futuristic and attracts a lot of attention on the road.,3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",1.0
EV1696,EV Scooter,Ampere Magnus,5,"Smart key and app based lock features work flawlessly, very convenient. LED lighting and digital dashboard give it a premium, modern look. After sales support has been excellent, quick response and doorstep service.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV1697,EV Scooter,Ather 450X,5,"Emergency braking and collision alert systems work really well in traffic. No proper information on how battery degrades over time, company should be transparent.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.015253611252011117
EV1698,EV Scooter,Ola S1,4,"Storage space under the seat is very limited, not practical for daily use.",5,"Topic 5: air software, improving, great feature, keeps improving, updates great, improving time",1.0
EV1699,EV Scooter,Bajaj Chetak,3,Switching to EV feels good knowing I'm reducing my carbon footprint. EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. Touchscreen infotainment system lags and is not very intuitive to use.,7,"Topic 7: ev, good knowing, knowing, feels good, carbon footprint, knowing reducing",1.0
EV1700,EV Car,Tesla Model 3,3,Software glitches caused the dashboard to freeze twice in a month.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",1.0
EV1701,EV Scooter,Ola S1,5,Compact size makes it easy to park and maneuver in city traffic.,2,"Topic 2: makes, high, size makes, park, easy, maneuver",0.09143144254976918
EV1702,EV Scooter,Ola S1,5,Battery health dropped to 85% within 18 months of daily use.,13,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily",1.0
EV1703,EV Car,Tesla Model 3,4,"Waiting time for service appointment is too long, more service centers needed.",14,"Topic 14: service, bit plain, design bit, compared rivals, bit, materials feel",1.0
EV1704,EV Scooter,TVS iQube,3,"EV subsidy scheme in my state got delayed and the discount amount reduced suddenly. The real world range is much lower than advertised, I only get 15 km on a full charge.",15,"Topic 15: highway, discount, ev subsidy, delayed discount, subsidy scheme, state got",1.0
EV1705,EV Scooter,Bajaj Chetak,3,Price after subsidy is still higher than a comparable petrol scooter.,6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.005800023808465483
EV1706,EV Scooter,Bajaj Chetak,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Range anxiety is real, I plan every trip around charging stops now. Price after subsidy is still higher than a comparable petrol scooter.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",0.5886369160701916
EV1707,EV Car,MG ZS EV,4,"The real world range is much lower than advertised, I only get 3 km on a full charge. Battery performance is stable even after two years of heavy usage.",1,"Topic 1: range, transparent, proper, time company, proper information, battery degrades",1.0
EV1708,EV Scooter,TVS iQube,3,"Interior quality feels cheap for the price point, needs improvement.",18,"Topic 18: infotainment, infotainment lags, touchscreen, touchscreen infotainment, lags intuitive, lags",1.0
EV1709,EV Car,Tesla Model 3,4,"The companion app keeps crashing, needs urgent software updates. Handling and stability at high speed feels very confident and safe.",17,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software",1.0
EV1710,EV Scooter,TVS iQube,5,"LED lighting and digital dashboard give it a premium, modern look.",20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.04839878478616413
EV1711,EV Car,Hyundai Kona,4,"Customer support over phone is helpful and resolves issues quickly. Noise levels are impressively low, riding experience is very smooth and quiet.",3,"Topic 3: low, stability control, control wet, impressive, impressive inspires, wet",0.19905692752891987
EV1712,EV Car,Tesla Model 3,4,"Public chargers are often broken or occupied, need more charging stations urgently.",0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",0.008556800626313784
EV1713,EV Scooter,Hero Vida V1,3,Customer support over phone is helpful and resolves issues quickly.,0,"Topic 0: collision, systems, braking collision, collision alert, systems work, really traffic",1.0
EV1714,EV Scooter,Ather 450X,4,"Smart key and app based lock features work flawlessly, very convenient.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV1715,EV Car,BYD Atto 3,4,"Range drops badly in winter, I lost almost 30% range in cold weather.",23,"Topic 23: 30 range, badly, badly winter, cold weather, drops badly, cold",1.0
EV1716,EV Car,Mahindra XUV400,5,The design looks futuristic and attracts a lot of attention on the road.,9,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic",1.0
EV1717,EV Scooter,TVS iQube,4,"After sales support has been excellent, quick response and doorstep service.",21,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery",1.0
EV1718,EV Car,Hyundai Kona,4,"AC usage kills the range, on hot days I barely get half the claimed distance. Highway charging stops are rare, long distance travel is a nightmare. Acceleration is smooth and instant torque makes overtaking effortless.",4,"Topic 4: big motivation, big, motivation going, motivation, contributing, going",1.0
EV1719,EV Car,MG ZS EV,3,Software glitches caused the dashboard to freeze twice in a month. I'm always worried about running out of charge before reaching my destination.,20,"Topic 20: dashboard, caused, freeze twice, glitches, freeze, glitches caused",0.8453584270126545
EV1720,EV Scooter,Ather 450X,4,"Smart key and app based lock features work flawlessly, very convenient.",22,"Topic 22: app based, based, based lock, features work, flawlessly, flawlessly convenient",1.0
EV1721,EV Scooter,Hero Vida V1,5,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat. Acceleration is smooth and instant torque makes overtaking effortless.",6,"Topic 6: coal, defeats purpose, defeats, coal region, comes coal, comes",1.0
