review_id,product_type,brand,rating,feedback_text,nmf_topic,nmf_topic_label,nmf_topic_confidence
EV1771,EV Car,Tesla Model 3,3,"Battery replacement cost is almost half the price of the vehicle, very concerning. Bluetooth connectivity drops frequently while riding, very frustrating.",0,"Topic 0: cost, replacement cost, replacement, price, battery",0.07562583200414948
EV1772,EV Scooter,Bajaj Chetak,4,Touchscreen infotainment system lags and is not very intuitive to use.,2,"Topic 2: braking, system, work well, work, well",0.07261313254748547
EV1773,EV Car,BYD Atto 3,4,"Bluetooth connectivity drops frequently while riding, very frustrating.",7,"Topic 7: riding, low, smooth, level, impressively",0.10316261143529813
EV1774,EV Scooter,Ampere Magnus,4,"Braking system feels sharp and responsive, regenerative braking works well. Loved the color options and the overall styling of the vehicle.",2,"Topic 2: braking, system, work well, work, well",0.2936517308833523
EV1775,EV Scooter,TVS iQube,5,"Smart key and app based lock features work flawlessly, very convenient.",6,"Topic 6: app, keep, update, software update, need",0.20397177287681528
EV1776,EV Car,Tesla Model 3,5,The battery warranty of 20 years gives me confidence in long term reliability.,8,"Topic 8: service, service center, center, appointment long, center needed",0.04865305209709307
EV1777,EV Car,Tesla Model 3,5,The design looks futuristic and attracts a lot of attention on the road.,7,"Topic 7: riding, low, smooth, level, impressively",0.03791100511224609
EV1778,EV Car,Tesla Model 3,4,"After sales support has been excellent, quick response and doorstep service.",8,"Topic 8: service, service center, center, appointment long, center needed",0.112987380464634
EV1779,EV Car,Tata Nexon EV,3,"Range drops badly in winter, I lost almost 30% range in cold weather. Running cost is much lower than petrol, saving a lot on fuel every month.",0,"Topic 0: cost, replacement cost, replacement, price, battery",0.04557518275880622
EV1780,EV Car,BYD Atto 3,5,Home charging setup was expensive and took weeks to install.,5,"Topic 5: battery disposal, disposal recycling, concerned, environmental impact, environmental",0.034397188509763525
EV1781,EV Scooter,TVS iQube,5,"Had a great experience with the service team, they explained everything clearly.",8,"Topic 8: service, service center, center, appointment long, center needed",0.10310956465082646
EV1782,EV Scooter,Hero Vida V1,4,"Charging takes too long, almost 6 hours for a full charge at home.",1,"Topic 1: charge come, defeat purpose, defeat, come mostly, come",0.04253603981861929
EV1783,EV Car,Mahindra XUV400,4,"There are very few authorized service centers, had to travel 15 km for repair. Switching to EV feels good knowing I'm reducing my carbon footprint.",8,"Topic 8: service, service center, center, appointment long, center needed",0.2320614453026668
EV1784,EV Scooter,Ather 450X,3,"Highway charging stops are rare, long distance travel is a nightmare. Battery health dropped to 85% within 18 months of daily use.",4,"Topic 4: use, daily use, daily, dropped, within month",0.26331516212920736
EV1785,EV Car,Mahindra XUV400,4,"Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Switching to EV feels good knowing I'm reducing my carbon footprint. Spare parts availability is a major issue, waited a month for a replacement part.",8,"Topic 8: service, service center, center, appointment long, center needed",0.03490586951112012
EV1786,EV Car,Tesla Model 3,5,"Waiting time for service appointment is too long, more service centers needed. The battery warranty of 300 years gives me confidence in long term reliability.",8,"Topic 8: service, service center, center, appointment long, center needed",0.30298667471112745
EV1787,EV Car,BYD Atto 3,5,Compact size makes it easy to park and maneuver in city traffic. Fast charging network needs serious expansion on highways.,6,"Topic 6: app, keep, update, software update, need",0.04981887844370589
EV1788,EV Car,Mahindra XUV400,3,"Noise levels are impressively low, riding experience is very smooth and quiet. Service center staff are not well trained to handle EV specific issues.",7,"Topic 7: riding, low, smooth, level, impressively",0.23672344723565142
EV1789,EV Car,Hyundai Kona,4,"Waiting time for service appointment is too long, more service centers needed.",8,"Topic 8: service, service center, center, appointment long, center needed",0.3799067759679156
EV1790,EV Car,MG ZS EV,4,"Waiting time for service appointment is too long, more service centers needed. Build materials feel sturdy but the design is a bit too plain compared to rivals. Love the app that shows nearby charging stations, very convenient feature.",8,"Topic 8: service, service center, center, appointment long, center needed",0.29114979426289583
EV1791,EV Scooter,Ola S1,3,"Claimed range of 80 km is misleading, actual range is way less in city traffic.",7,"Topic 7: riding, low, smooth, level, impressively",0.041861355679823284
EV1792,EV Car,Mahindra XUV400,5,Navigation system integrated with range prediction is genuinely useful.,7,"Topic 7: riding, low, smooth, level, impressively",0.07776545472498549
EV1793,EV Scooter,Ola S1,4,Acceleration is smooth and instant torque makes overtaking effortless.,7,"Topic 7: riding, low, smooth, level, impressively",0.07071550902865777
EV1794,EV Scooter,Ola S1,4,"Read reports about battery fires, safety is my biggest concern before buying.",4,"Topic 4: use, daily use, daily, dropped, within month",0.06224454269100942
EV1795,EV Car,Tata Nexon EV,3,"The real world range is much lower than advertised, I only get 150 km on a full charge. Software glitches caused the dashboard to freeze twice in a month.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.3252872804474583
EV1796,EV Car,Tata Nexon EV,4,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,0,"Topic 0: cost, replacement cost, replacement, price, battery",0.022957621508621948
EV1797,EV Car,BYD Atto 3,4,"The companion app keeps crashing, needs urgent software updates. Price after subsidy is still higher than a comparable petrol scooter.",6,"Topic 6: app, keep, update, software update, need",0.28802470336071323
EV1798,EV Scooter,TVS iQube,4,"Concerned about environmental impact of battery disposal and recycling. Read reports about battery fires, safety is my biggest concern before buying. Worried about battery degradation and replacement cost after warranty ends.",5,"Topic 5: battery disposal, disposal recycling, concerned, environmental impact, environmental",0.23563840285149104
EV1799,EV Car,Hyundai Kona,3,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, replacement cost, replacement, price, battery",0.10929763693684456
EV1800,EV Car,Tesla Model 3,4,Navigation system integrated with range prediction is genuinely useful. The upfront price is high but government subsidy makes it affordable.,7,"Topic 7: riding, low, smooth, level, impressively",0.05199653010322802
EV1801,EV Car,Tata Nexon EV,4,"The companion app keeps crashing, needs urgent software updates. Finding a working charging station in my city is still very difficult.",6,"Topic 6: app, keep, update, software update, need",0.33610909279339757
EV1802,EV Car,Tata Nexon EV,4,Battery health dropped to 85% within 18 months of daily use.,4,"Topic 4: use, daily use, daily, dropped, within month",0.39372037011018973
EV1803,EV Car,Tesla Model 3,4,Compact size makes it easy to park and maneuver in city traffic. The upfront price is high but government subsidy makes it affordable. Battery performance is stable even after two years of heavy usage.,0,"Topic 0: cost, replacement cost, replacement, price, battery",0.05379924858731186
EV1804,EV Car,Tesla Model 3,4,"After sales support has been excellent, quick response and doorstep service.",8,"Topic 8: service, service center, center, appointment long, center needed",0.112987380464634
EV1805,EV Scooter,Ola S1,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety. Love the app that shows nearby charging stations, very convenient feature.",6,"Topic 6: app, keep, update, software update, need",0.09657601555592235
EV1806,EV Car,Mahindra XUV400,4,Total cost of ownership is great once you factor in low maintenance and fuel savings. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,7,"Topic 7: riding, low, smooth, level, impressively",0.04307258169281616
EV1807,EV Scooter,Ather 450X,3,"The motor is powerful and pickup is much better than petrol variants. Spare parts availability is a major issue, waited a month for a replacement part.",9,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",0.019143336777956533
EV1808,EV Scooter,TVS iQube,5,"I'm always worried about running out of charge before reaching my destination. Read reports about battery fires, safety is my biggest concern before buying.",4,"Topic 4: use, daily use, daily, dropped, within month",0.04818793906220465
EV1809,EV Car,Mahindra XUV400,5,Navigation system integrated with range prediction is genuinely useful.,7,"Topic 7: riding, low, smooth, level, impressively",0.07776545472498549
EV1810,EV Scooter,Bajaj Chetak,5,"Love the app that shows nearby charging stations, very convenient feature.",6,"Topic 6: app, keep, update, software update, need",0.13873149475387614
EV1811,EV Car,Tata Nexon EV,5,"The design looks futuristic and attracts a lot of attention on the road. For the price, I expected better build quality and more features.",8,"Topic 8: service, service center, center, appointment long, center needed",0.043175706127668474
EV1812,EV Scooter,Ola S1,3,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Bluetooth connectivity drops frequently while riding, very frustrating.",7,"Topic 7: riding, low, smooth, level, impressively",0.1811314358168635
EV1813,EV Scooter,Ather 450X,4,"There are very few authorized service centers, had to travel 250 km for repair.",8,"Topic 8: service, service center, center, appointment long, center needed",0.27134328447285216
EV1814,EV Car,Tata Nexon EV,5,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,0,"Topic 0: cost, replacement cost, replacement, price, battery",0.022957621508621948
EV1815,EV Scooter,Bajaj Chetak,3,"Customer support over phone is helpful and resolves issues quickly. Battery performance is stable even after two years of heavy usage. Read reports about battery fires, safety is my biggest concern before buying.",8,"Topic 8: service, service center, center, appointment long, center needed",0.054294720431723384
EV1816,EV Car,Mahindra XUV400,5,Touchscreen infotainment system lags and is not very intuitive to use.,2,"Topic 2: braking, system, work well, work, well",0.07261313254748547
