review_id,product_type,brand,rating,feedback_text,lda_topic,lda_topic_label,lda_topic_confidence
EV1802,EV Car,Tata Nexon EV,4,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV1803,EV Car,Tesla Model 3,4,Compact size makes it easy to park and maneuver in city traffic. The upfront price is high but government subsidy makes it affordable. Battery performance is stable even after two years of heavy usage.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.3829010344578457
EV1804,EV Car,Tesla Model 3,4,"After sales support has been excellent, quick response and doorstep service.",2,"Topic 2: feel, quality, range, support, quality feel",0.9357136343261091
EV1805,EV Scooter,Ola S1,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety. Love the app that shows nearby charging stations, very convenient feature.",6,"Topic 6: charging, battery, almost, tier, use",0.48947049938195253
EV1806,EV Car,Mahindra XUV400,4,Total cost of ownership is great once you factor in low maintenance and fuel savings. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5532227888954695
EV1807,EV Scooter,Ather 450X,3,"The motor is powerful and pickup is much better than petrol variants. Spare parts availability is a major issue, waited a month for a replacement part.",3,"Topic 3: safety, use, highway, part, feature",0.9689649910955236
EV1808,EV Scooter,TVS iQube,5,"I'm always worried about running out of charge before reaching my destination. Read reports about battery fires, safety is my biggest concern before buying.",5,"Topic 5: battery, center, service center, service, safety",0.9666662244504654
EV1809,EV Car,Mahindra XUV400,5,Navigation system integrated with range prediction is genuinely useful.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.9357135041670673
EV1810,EV Scooter,Bajaj Chetak,5,"Love the app that shows nearby charging stations, very convenient feature.",6,"Topic 6: charging, battery, almost, tier, use",0.943748039404446
EV1811,EV Car,Tata Nexon EV,5,"The design looks futuristic and attracts a lot of attention on the road. For the price, I expected better build quality and more features.",2,"Topic 2: feel, quality, range, support, quality feel",0.9639992094309039
EV1812,EV Scooter,Ola S1,3,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Bluetooth connectivity drops frequently while riding, very frustrating.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.4826086665698737
EV1813,EV Scooter,Ather 450X,4,"There are very few authorized service centers, had to travel 250 km for repair.",5,"Topic 5: battery, center, service center, service, safety",0.9099990182384726
EV1814,EV Car,Tata Nexon EV,5,Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,6,"Topic 6: charging, battery, almost, tier, use",0.9437484930362834
EV1815,EV Scooter,Bajaj Chetak,3,"Customer support over phone is helpful and resolves issues quickly. Battery performance is stable even after two years of heavy usage. Read reports about battery fires, safety is my biggest concern before buying.",5,"Topic 5: battery, center, service center, service, safety",0.38311549011353946
EV1816,EV Car,Mahindra XUV400,5,Touchscreen infotainment system lags and is not very intuitive to use.,8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249973695171285
EV1817,EV Car,Tesla Model 3,4,"Noise levels are impressively low, riding experience is very smooth and quiet.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437495979697851
EV1818,EV Car,BYD Atto 3,5,The design looks futuristic and attracts a lot of attention on the road. Battery range degrades faster than expected after just one year of use.,2,"Topic 2: feel, quality, range, support, quality feel",0.5203045950865883
EV1819,EV Car,Mahindra XUV400,4,"Bluetooth connectivity drops frequently while riding, very frustrating.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249997227808245
EV1820,EV Car,Tata Nexon EV,4,The battery warranty of 200 years gives me confidence in long term reliability.,4,"Topic 4: software, month, year, battery, keep",0.9437480073525252
EV1821,EV Car,Tesla Model 3,5,"There are very few authorized service centers, had to travel 5 km for repair.",5,"Topic 5: battery, center, service center, service, safety",0.9099990182384726
EV1822,EV Scooter,Ampere Magnus,3,"Battery health dropped to 85% within 18 months of daily use. LED lighting and digital dashboard give it a premium, modern look.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.5528855715918027
EV1823,EV Scooter,Hero Vida V1,4,Build materials feel sturdy but the design is a bit too plain compared to rivals.,6,"Topic 6: charging, battery, almost, tier, use",0.9499987329729866
EV1824,EV Scooter,Ampere Magnus,4,"Waiting time for service appointment is too long, more service centers needed.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9437476890044085
EV1825,EV Car,Tesla Model 3,3,"AC usage kills the range, on hot days I barely get half the claimed distance. Advanced safety features like ABS and traction control give peace of mind.",3,"Topic 3: safety, use, highway, part, feature",0.48857186517221735
EV1826,EV Car,Mahindra XUV400,3,"Suspension is too stiff, ride quality is uncomfortable on bad roads. Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.6161302076013723
EV1827,EV Car,BYD Atto 3,5,"Running cost is much lower than petrol, saving a lot on fuel every month.",4,"Topic 4: software, month, year, battery, keep",0.9499988743504476
EV1828,EV Scooter,Hero Vida V1,5,"Noise levels are impressively low, riding experience is very smooth and quiet. After sales support has been excellent, quick response and doorstep service.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5424008011583217
EV1829,EV Car,Tata Nexon EV,4,Navigation system integrated with range prediction is genuinely useful.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.9357135041670673
EV1830,EV Car,Mahindra XUV400,5,"Charging infrastructure in tier 2 and tier 3 cities is almost non-existent. Running cost is much lower than petrol, saving a lot on fuel every month.",4,"Topic 4: software, month, year, battery, keep",0.5066124682895045
EV1831,EV Car,Mahindra XUV400,4,Home charging setup was expensive and took weeks to install.,5,"Topic 5: battery, center, service center, service, safety",0.935713411107298
EV1832,EV Scooter,Ola S1,5,The upfront price is high but government subsidy makes it affordable. The vehicle has good crash test ratings which reassured my purchase decision.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9639995686888381
EV1833,EV Scooter,Hero Vida V1,5,Build materials feel sturdy but the design is a bit too plain compared to rivals. Software glitches caused the dashboard to freeze twice in a month.,6,"Topic 6: charging, battery, almost, tier, use",0.5771336295038707
EV1834,EV Car,Hyundai Kona,3,"Resale value of electric vehicles is still uncertain, worried about depreciation. Emergency braking and collision alert systems work really well in traffic.",7,"Topic 7: braking, work, system, work well, well",0.9639998103612003
EV1835,EV Scooter,Hero Vida V1,5,Emergency braking and collision alert systems work really well in traffic. Touchscreen infotainment system lags and is not very intuitive to use.,7,"Topic 7: braking, work, system, work well, well",0.588413235082705
EV1836,EV Car,Hyundai Kona,5,Touchscreen infotainment system lags and is not very intuitive to use.,8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9249973695171285
EV1837,EV Scooter,Ola S1,4,Navigation system integrated with range prediction is genuinely useful. Battery health dropped to 85% within 18 months of daily use.,1,"Topic 1: range, system, genuinely, useful, genuinely useful",0.48518532215159577
EV1838,EV Scooter,Ather 450X,2,"The upfront price is high but government subsidy makes it affordable. Love the app that shows nearby charging stations, very convenient feature.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.5158198344990945
EV1839,EV Car,Mahindra XUV400,4,The upfront price is high but government subsidy makes it affordable.,9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9357130000184158
EV1840,EV Scooter,TVS iQube,4,"Read reports about battery fires, safety is my biggest concern before buying.",5,"Topic 5: battery, center, service center, service, safety",0.9437495112624689
EV1841,EV Scooter,Ola S1,4,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9357121936164879
EV1842,EV Scooter,Ather 450X,4,"Build quality feels premium and the ride is extremely comfortable. After sales support has been excellent, quick response and doorstep service.",2,"Topic 2: feel, quality, range, support, quality feel",0.966666273175285
EV1843,EV Car,BYD Atto 3,4,"The companion app keeps crashing, needs urgent software updates.",4,"Topic 4: software, month, year, battery, keep",0.943749216857566
EV1844,EV Car,Tesla Model 3,3,"Storage space under the seat is very limited, not practical for daily use. Resale value of electric vehicles is still uncertain, worried about depreciation.",3,"Topic 3: safety, use, highway, part, feature",0.5695644131978842
EV1845,EV Car,Hyundai Kona,4,"Energy used to charge still comes mostly from coal in my region, defeats the purpose somewhat.",8,"Topic 8: range, drop, defeat purpose, energy, energy used",0.9549998187898763
EV1846,EV Car,Hyundai Kona,5,Stability control on wet roads is impressive and inspires confidence. Software glitches caused the dashboard to freeze twice in a month.,4,"Topic 4: software, month, year, battery, keep",0.4882530984647817
EV1847,EV Car,BYD Atto 3,3,Acceleration is smooth and instant torque makes overtaking effortless. Stability control on wet roads is impressive and inspires confidence.,4,"Topic 4: software, month, year, battery, keep",0.5032444633569105
EV1848,EV Scooter,Bajaj Chetak,3,Loved the color options and the overall styling of the vehicle.,6,"Topic 6: charging, battery, almost, tier, use",0.9099999999467664
EV1849,EV Car,Hyundai Kona,3,"Smart key and app based lock features work flawlessly, very convenient.",9,"Topic 9: price, subsidy, service, battery disposal, concerned environmental",0.9499989773125966
EV1850,EV Car,MG ZS EV,4,"There are very few authorized service centers, had to travel 8 km for repair.",5,"Topic 5: battery, center, service center, service, safety",0.9099990182384726
EV1851,EV Scooter,Hero Vida V1,5,Battery health dropped to 85% within 18 months of daily use.,6,"Topic 6: charging, battery, almost, tier, use",0.9357124919676222
EV1852,EV Scooter,Bajaj Chetak,4,Finding a working charging station in my city is still very difficult.,0,"Topic 0: cost, battery, replacement cost, replacement, city",0.9249982638755785
