review_id,source,product_type,brand,region,date,rating,feedback_text,_true_themes,clean_text_classical,clean_text_bert,lda_topic,lda_topic_confidence,lda_topic_label,nmf_topic,nmf_topic_confidence,nmf_topic_label,bert_topic,bert_topic_confidence,bert_topic_label
EV1799,Survey,EV Car,Hyundai Kona,North,10/7/2024,3,"Battery replacement cost is almost half the price of the vehicle, very concerning.",Battery Life & Degradation,battery replacement cost almost half price concerning,"Battery replacement cost is almost half the price of the vehicle, very concerning.",0,0.935712194,"Topic 0: cost, battery, replacement cost, replacement, city",0,0.109297637,"Topic 0: cost, replacement cost, replacement, price, battery",10,1.0,"Topic 10: battery replacement, cost half, half price, concerning, price vehicle, vehicle concerning"
EV1800,Customer Support,EV Car,Tesla Model 3,Central,6/17/2024,4,Navigation system integrated with range prediction is genuinely useful. The upfront price is high but government subsidy makes it affordable.,"Software & Connectivity, Price & Subsidy",navigation system integrated range prediction genuinely useful upfront price high government subsidy make affordable,Navigation system integrated with range prediction is genuinely useful. The upfront price is high but government subsidy makes it affordable.,1,0.539127206,"Topic 1: range, system, genuinely, useful, genuinely useful",7,0.05199653,"Topic 7: riding, low, smooth, level, impressively",2,0.02922762786810798,"Topic 2: makes, high, size makes, park, easy, maneuver"
EV1801,Marketplace Review,EV Car,Tata Nexon EV,South,1/17/2024,4,"The companion app keeps crashing, needs urgent software updates. Finding a working charging station in my city is still very difficult.","Software & Connectivity, Charging Infrastructure",companion app keep crashing need urgent software update finding working charging station city difficult,"The companion app keeps crashing, needs urgent software updates. Finding a working charging station in my city is still very difficult.",4,0.547052469,"Topic 4: software, month, year, battery, keep",6,0.336109093,"Topic 6: app, keep, update, software update, need",17,0.82806515936305,"Topic 17: app keeps, crashing, crashing needs, companion app, companion, urgent software"
EV1802,Customer Support,EV Car,Tata Nexon EV,West,5/2/2025,4,Battery health dropped to 85% within 18 months of daily use.,Battery Life & Degradation,battery health dropped within month daily use,Battery health dropped to 85% within 18 months of daily use.,6,0.935712492,"Topic 6: charging, battery, almost, tier, use",4,0.39372037,"Topic 4: use, daily use, daily, dropped, within month",13,1.0,"Topic 13: 18, 18 months, 85, 85 18, health dropped, months daily"
EV1803,Customer Support,EV Car,Tesla Model 3,Central,4/6/2025,4,Compact size makes it easy to park and maneuver in city traffic. The upfront price is high but government subsidy makes it affordable. Battery performance is stable even after two years of heavy usage.,"Design & Aesthetics, Price & Subsidy, Battery Life & Degradation",compact size make easy park maneuver city traffic upfront price high government subsidy make affordable battery performance stable two year heavy usage,Compact size makes it easy to park and maneuver in city traffic. The upfront price is high but government subsidy makes it affordable. Battery performance is stable even after two years of heavy usage.,1,0.382901034,"Topic 1: range, system, genuinely, useful, genuinely useful",0,0.053799249,"Topic 0: cost, replacement cost, replacement, price, battery",2,0.09143709761744614,"Topic 2: makes, high, size makes, park, easy, maneuver"
EV1804,Marketplace Review,EV Car,Tesla Model 3,Central,3/31/2024,4,"After sales support has been excellent, quick response and doorstep service.",Service & After-Sales,sale support excellent quick response doorstep service,"After sales support has been excellent, quick response and doorstep service.",2,0.935713634,"Topic 2: feel, quality, range, support, quality feel",8,0.11298738,"Topic 8: service, service center, center, appointment long, center needed",21,1.0,"Topic 21: cost warranty, battery degradation, warranty ends, ends, degradation replacement, worried battery"
EV1805,Social Media,EV Scooter,Ola S1,South,4/30/2024,4,"Heard about a thermal runaway incident, this has shaken my trust in EV safety. Love the app that shows nearby charging stations, very convenient feature.","Safety Features, Charging Infrastructure",heard thermal runaway incident shaken trust safety love app show nearby charging station convenient feature,"Heard about a thermal runaway incident, this has shaken my trust in EV safety. Love the app that shows nearby charging stations, very convenient feature.",6,0.489470499,"Topic 6: charging, battery, almost, tier, use",6,0.096576016,"Topic 6: app, keep, update, software update, need",8,0.0017458531408938598,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured"
EV1806,Social Media,EV Car,Mahindra XUV400,East,2/24/2024,4,Total cost of ownership is great once you factor in low maintenance and fuel savings. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,"Price & Subsidy, Charging Infrastructure",total cost ownership great factor low maintenance fuel saving charging infrastructure tier tier city almost non existent,Total cost of ownership is great once you factor in low maintenance and fuel savings. Charging infrastructure in tier 2 and tier 3 cities is almost non-existent.,0,0.553222789,"Topic 0: cost, battery, replacement cost, replacement, city",7,0.043072582,"Topic 7: riding, low, smooth, level, impressively",16,1.0,"Topic 16: tier, surprisingly, surprisingly high, compared petrol, insurance premium, insurance"
EV1807,Social Media,EV Scooter,Ather 450X,North,2/25/2024,3,"The motor is powerful and pickup is much better than petrol variants. Spare parts availability is a major issue, waited a month for a replacement part.","Performance & Ride Quality, Service & After-Sales",motor powerful pickup better petrol variant spare part availability major issue waited month replacement part,"The motor is powerful and pickup is much better than petrol variants. Spare parts availability is a major issue, waited a month for a replacement part.",3,0.968964991,"Topic 3: safety, use, highway, part, feature",9,0.019143337,"Topic 9: dashboard, caused dashboard, caused, dashboard freeze, freeze twice",9,1.0,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV1808,Marketplace Review,EV Scooter,TVS iQube,North,4/16/2024,5,"I'm always worried about running out of charge before reaching my destination. Read reports about battery fires, safety is my biggest concern before buying.","Range Anxiety, Safety Features",always worried running charge reaching destination read report battery fire safety biggest concern buying,"I'm always worried about running out of charge before reaching my destination. Read reports about battery fires, safety is my biggest concern before buying.",5,0.966666224,"Topic 5: battery, center, service center, service, safety",4,0.048187939,"Topic 4: use, daily use, daily, dropped, within month",12,0.041512471733045654,"Topic 12: battery disposal, environmental, disposal, disposal recycling, concerned, concerned environmental"
EV1809,Survey,EV Car,Mahindra XUV400,North,8/28/2024,5,Navigation system integrated with range prediction is genuinely useful.,Software & Connectivity,navigation system integrated range prediction genuinely useful,Navigation system integrated with range prediction is genuinely useful.,1,0.935713504,"Topic 1: range, system, genuinely, useful, genuinely useful",7,0.077765455,"Topic 7: riding, low, smooth, level, impressively",8,0.029165192072891415,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured"
EV1810,Social Media,EV Scooter,Bajaj Chetak,East,8/23/2024,5,"Love the app that shows nearby charging stations, very convenient feature.",Charging Infrastructure,love app show nearby charging station convenient feature,"Love the app that shows nearby charging stations, very convenient feature.",6,0.943748039,"Topic 6: charging, battery, almost, tier, use",6,0.138731495,"Topic 6: app, keep, update, software update, need",8,0.011137645405069532,"Topic 8: vehicle good, test ratings, test, purchase decision, ratings, ratings reassured"
EV1811,Social Media,EV Car,Tata Nexon EV,West,7/23/2024,5,"The design looks futuristic and attracts a lot of attention on the road. For the price, I expected better build quality and more features.","Design & Aesthetics, Price & Subsidy",design look futuristic attracts lot attention road price expected better build quality feature,"The design looks futuristic and attracts a lot of attention on the road. For the price, I expected better build quality and more features.",2,0.963999209,"Topic 2: feel, quality, range, support, quality feel",8,0.043175706,"Topic 8: service, service center, center, appointment long, center needed",9,1.0,"Topic 9: lot, better, expected, attracts lot, attracts, looks futuristic"
EV1812,Marketplace Review,EV Scooter,Ola S1,South,8/9/2024,3,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Bluetooth connectivity drops frequently while riding, very frustrating.","Environmental Impact, Software & Connectivity",zero tailpipe emission main reason chose bluetooth connectivity drop frequently riding frustrating,"Zero tailpipe emissions is the main reason I chose an electric vehicle. Bluetooth connectivity drops frequently while riding, very frustrating.",8,0.482608667,"Topic 8: range, drop, defeat purpose, energy, energy used",7,0.181131436,"Topic 7: riding, low, smooth, level, impressively",19,0.7099904363819589,"Topic 19: chose, chose electric, emissions, emissions main, reason, reason chose"
